trial_number,duration_seconds,label,first_file,second_file,cosine_similarity
3838,10,0,id10290/O-V_sInAw5M/00005.wav,id10309/0b1inHMAr6o/00004.wav,0.12196286022663116
3839,10,1,id10290/O-V_sInAw5M/00006.wav,id10290/T1y64qFjv3M/00003.wav,0.49631577730178833
3840,10,1,id10290/O-V_sInAw5M/00007.wav,id10290/HYiqXC0B3iY/00012.wav,0.6797407865524292
3841,10,0,id10290/O-V_sInAw5M/00007.wav,id10300/2cAiIYHfon0/00012.wav,-0.0009595602750778198
3842,10,1,id10290/O-V_sInAw5M/00007.wav,id10290/VYk_DxNl_T8/00001.wav,0.6015283465385437
3843,10,1,id10290/O-V_sInAw5M/00008.wav,id10290/FAOLWl96MY0/00005.wav,0.4385221004486084
3844,10,1,id10290/VYk_DxNl_T8/00001.wav,id10290/KacOkTDTi-g/00001.wav,0.5488476753234863
3845,10,1,id10290/VYk_DxNl_T8/00003.wav,id10290/FAOLWl96MY0/00005.wav,0.4490409195423126
3846,10,1,id10290/VYk_DxNl_T8/00003.wav,id10290/dDnqp9503Mg/00005.wav,0.6820771098136902
3847,10,0,id10290/_mSMCsWY96o/00001.wav,id10306/5jsUg3uxG-E/00006.wav,0.14351561665534973
3848,10,0,id10290/_mSMCsWY96o/00001.wav,id10283/u3s9xdUlmmk/00008.wav,-0.02004903182387352
3849,10,1,id10290/_mSMCsWY96o/00001.wav,id10290/T1y64qFjv3M/00003.wav,0.5073506832122803
3850,10,1,id10290/_mSMCsWY96o/00002.wav,id10290/A3QwQ3D35rc/00004.wav,0.5081802606582642
3851,10,0,id10290/_mSMCsWY96o/00002.wav,id10291/uiBjIKX_0l8/00003.wav,-0.0780489519238472
3852,10,1,id10290/_mSMCsWY96o/00002.wav,id10290/0bA1AJCGEOo/00003.wav,0.3792368173599243
3853,10,0,id10290/_mSMCsWY96o/00003.wav,id10304/JQtDfEz08aU/00033.wav,-0.05148663371801376
3854,10,1,id10290/_mSMCsWY96o/00003.wav,id10290/FAOLWl96MY0/00001.wav,0.392311692237854
3855,10,0,id10290/_mSMCsWY96o/00004.wav,id10307/cR5FfR4TbEI/00006.wav,-0.2043188512325287
3856,10,0,id10290/_mSMCsWY96o/00004.wav,id10283/u3s9xdUlmmk/00003.wav,0.020543616265058517
3857,10,1,id10290/cIi74VD0LF0/00002.wav,id10290/A3QwQ3D35rc/00012.wav,0.5480698347091675
3858,10,0,id10290/cIi74VD0LF0/00002.wav,id10295/3KnwlyXVpv4/00001.wav,0.0704541802406311
3859,10,1,id10290/cIi74VD0LF0/00003.wav,id10290/FAOLWl96MY0/00001.wav,0.6151269674301147
3860,10,0,id10290/cIi74VD0LF0/00003.wav,id10299/SX-117N_MoI/00003.wav,0.16564783453941345
3861,10,1,id10290/cIi74VD0LF0/00005.wav,id10290/cIi74VD0LF0/00001.wav,0.868043065071106
3862,10,1,id10290/cIi74VD0LF0/00005.wav,id10290/gTbcgoYXWdU/00004.wav,0.7061521410942078
3863,10,1,id10290/cIi74VD0LF0/00005.wav,id10290/A3QwQ3D35rc/00012.wav,0.6310338973999023
3864,10,1,id10290/cIi74VD0LF0/00006.wav,id10290/A3QwQ3D35rc/00004.wav,0.46051377058029175
3865,10,0,id10290/cIi74VD0LF0/00006.wav,id10305/gbTZ7k9e_Z0/00001.wav,0.13680744171142578
3866,10,0,id10290/cIi74VD0LF0/00006.wav,id10302/K2_D_tFdAgY/00009.wav,-0.06472170352935791
3867,10,0,id10290/cIi74VD0LF0/00007.wav,id10291/oa10caYOOzk/00001.wav,0.07099514454603195
3868,10,1,id10290/cIi74VD0LF0/00008.wav,id10290/VYk_DxNl_T8/00001.wav,0.6665570735931396
3869,10,1,id10290/cIi74VD0LF0/00008.wav,id10290/KacOkTDTi-g/00002.wav,0.3491184711456299
3870,10,1,id10290/cIi74VD0LF0/00008.wav,id10290/cIi74VD0LF0/00004.wav,0.7728695869445801
3871,10,1,id10290/cIi74VD0LF0/00009.wav,id10290/FAOLWl96MY0/00001.wav,0.6221248507499695
3872,10,0,id10290/cIi74VD0LF0/00010.wav,id10291/4aLg_keiGHw/00008.wav,0.06504442542791367
3873,10,1,id10290/cIi74VD0LF0/00010.wav,id10290/dDnqp9503Mg/00005.wav,0.5786440372467041
3874,10,1,id10290/cIi74VD0LF0/00011.wav,id10290/kKQpvHl21Cg/00005.wav,0.644634485244751
3875,10,0,id10290/cIi74VD0LF0/00011.wav,id10294/nkIdfM2BFS0/00004.wav,-0.04639730602502823
3876,10,0,id10290/cIi74VD0LF0/00011.wav,id10307/IASj5B-pAyM/00005.wav,-0.0038216253742575645
3877,10,1,id10290/dDnqp9503Mg/00001.wav,id10290/0bA1AJCGEOo/00003.wav,0.5753133296966553
3878,10,1,id10290/dDnqp9503Mg/00002.wav,id10290/HYiqXC0B3iY/00020.wav,0.5583757162094116
3879,10,0,id10290/dDnqp9503Mg/00003.wav,id10300/SQzWyPhRqmk/00012.wav,0.10542778670787811
3880,10,0,id10290/dDnqp9503Mg/00003.wav,id10295/3KnwlyXVpv4/00001.wav,0.0037386752665042877
3881,10,0,id10290/dDnqp9503Mg/00004.wav,id10270/GWXujl-xAVM/00051.wav,-0.024817513301968575
3882,10,1,id10290/dDnqp9503Mg/00005.wav,id10290/HYiqXC0B3iY/00006.wav,0.4839287996292114
3883,10,1,id10290/dDnqp9503Mg/00005.wav,id10290/A3QwQ3D35rc/00004.wav,0.6635111570358276
3884,10,0,id10290/dDnqp9503Mg/00005.wav,id10283/u3s9xdUlmmk/00004.wav,0.23293423652648926
3885,10,1,id10290/dDnqp9503Mg/00006.wav,id10290/dDnqp9503Mg/00015.wav,0.8341482281684875
3886,10,0,id10290/dDnqp9503Mg/00006.wav,id10273/8fKRoUIpAJY/00002.wav,0.11527270078659058
3887,10,0,id10290/dDnqp9503Mg/00008.wav,id10302/2Er-cV85fc4/00025.wav,-0.10498429834842682
3888,10,1,id10290/dDnqp9503Mg/00008.wav,id10290/dDnqp9503Mg/00003.wav,0.7453462481498718
3889,10,1,id10290/dDnqp9503Mg/00008.wav,id10290/dDnqp9503Mg/00011.wav,0.677840530872345
3890,10,1,id10290/dDnqp9503Mg/00009.wav,id10290/HYiqXC0B3iY/00015.wav,0.5084267258644104
3891,10,1,id10290/dDnqp9503Mg/00010.wav,id10290/FAOLWl96MY0/00005.wav,0.5812076330184937
3892,10,0,id10290/dDnqp9503Mg/00010.wav,id10300/fAe7DXqrZls/00001.wav,0.02002228982746601
3893,10,1,id10290/dDnqp9503Mg/00011.wav,id10290/kKQpvHl21Cg/00001.wav,0.6246669292449951
3894,10,1,id10290/dDnqp9503Mg/00011.wav,id10290/kKQpvHl21Cg/00005.wav,0.6703373789787292
3895,10,0,id10290/dDnqp9503Mg/00011.wav,id10300/ize_eiCFEg0/00006.wav,0.05093775689601898
3896,10,1,id10290/dDnqp9503Mg/00012.wav,id10290/0bA1AJCGEOo/00003.wav,0.6339080929756165
3897,10,0,id10290/dDnqp9503Mg/00012.wav,id10300/8Sz2-IYJ2GA/00021.wav,-0.05584880709648132
3898,10,0,id10290/dDnqp9503Mg/00013.wav,id10293/k1jiAINXHRI/00013.wav,0.04710187762975693
3899,10,0,id10290/dDnqp9503Mg/00013.wav,id10278/x5dqrDlwxR4/00008.wav,0.06206297501921654
3900,10,1,id10290/dDnqp9503Mg/00014.wav,id10290/kKQpvHl21Cg/00001.wav,0.6407051086425781
3901,10,0,id10290/dDnqp9503Mg/00014.wav,id10292/ETJd_jPboYc/00011.wav,0.048877254128456116
3902,10,0,id10290/dDnqp9503Mg/00014.wav,id10297/6pjKcuVoHLM/00006.wav,0.0013841614127159119
3903,10,1,id10290/dDnqp9503Mg/00015.wav,id10290/FAOLWl96MY0/00005.wav,0.4881657063961029
3904,10,1,id10290/dDnqp9503Mg/00015.wav,id10290/KacOkTDTi-g/00001.wav,0.5244836807250977
3905,10,0,id10290/dDnqp9503Mg/00015.wav,id10307/f8Ms66atECE/00004.wav,-0.0546814426779747
3906,10,0,id10290/fVOTAQKIfY4/00001.wav,id10300/BL7XmN8w_UY/00002.wav,0.12786813080310822
3907,10,1,id10290/fVOTAQKIfY4/00002.wav,id10290/gTbcgoYXWdU/00002.wav,0.5439360737800598
3908,10,1,id10290/fVOTAQKIfY4/00003.wav,id10290/kKQpvHl21Cg/00001.wav,0.5051173567771912
3909,10,1,id10290/fVOTAQKIfY4/00003.wav,id10290/dDnqp9503Mg/00010.wav,0.5300847887992859
3910,10,1,id10290/jjzisko126k/00001.wav,id10290/A3QwQ3D35rc/00004.wav,0.29805973172187805
3911,10,0,id10290/jjzisko126k/00001.wav,id10270/5r0dWxy17C8/00007.wav,-0.0462162122130394
3912,10,0,id10290/kKQpvHl21Cg/00001.wav,id10296/SKwsA_nq1P8/00004.wav,0.13178302347660065
3913,10,0,id10290/kKQpvHl21Cg/00001.wav,id10283/vv4mvANXHcs/00002.wav,0.07583729922771454
3914,10,1,id10290/kKQpvHl21Cg/00002.wav,id10290/HYiqXC0B3iY/00026.wav,0.5274807810783386
3915,10,1,id10290/kKQpvHl21Cg/00003.wav,id10290/KacOkTDTi-g/00001.wav,0.4618685841560364
3916,10,0,id10290/kKQpvHl21Cg/00003.wav,id10300/ize_eiCFEg0/00006.wav,0.06462392956018448
3917,10,1,id10290/kKQpvHl21Cg/00003.wav,id10290/HYiqXC0B3iY/00030.wav,0.7270147204399109
3918,10,1,id10290/kKQpvHl21Cg/00004.wav,id10290/A3QwQ3D35rc/00008.wav,0.4655981659889221
3919,10,1,id10290/kKQpvHl21Cg/00005.wav,id10290/gTbcgoYXWdU/00002.wav,0.652763843536377
3920,10,0,id10290/kKQpvHl21Cg/00005.wav,id10285/FUqAFZmZJ80/00019.wav,0.07394226640462875
3921,10,0,id10290/kKQpvHl21Cg/00005.wav,id10293/vD3qGRbmXws/00003.wav,0.011921331286430359
3922,10,1,id10290/kKQpvHl21Cg/00007.wav,id10290/cIi74VD0LF0/00004.wav,0.5992255806922913
3923,10,0,id10290/kKQpvHl21Cg/00007.wav,id10282/ek_uqADnhPQ/00006.wav,0.14055925607681274
3924,10,1,id10290/kKQpvHl21Cg/00007.wav,id10290/kKQpvHl21Cg/00001.wav,0.7381086945533752
3925,10,0,id10290/kKQpvHl21Cg/00007.wav,id10276/S0j29b3KVWQ/00001.wav,-0.02093416079878807
3926,10,1,id10290/lKe4gUde-jg/00001.wav,id10290/gTbcgoYXWdU/00002.wav,0.45060423016548157
3927,10,0,id10290/lKe4gUde-jg/00001.wav,id10273/eLl_yTeuaKo/00021.wav,-0.0049673765897750854
3928,10,1,id10290/lKe4gUde-jg/00001.wav,id10290/0bA1AJCGEOo/00003.wav,0.5179858207702637
3929,10,1,id10290/zii-zlYDpGc/00001.wav,id10290/FAOLWl96MY0/00004.wav,0.6659243106842041
3930,10,1,id10290/zii-zlYDpGc/00001.wav,id10290/dDnqp9503Mg/00015.wav,0.5345602035522461
3931,10,1,id10290/zii-zlYDpGc/00001.wav,id10290/dDnqp9503Mg/00003.wav,0.5425633192062378
3932,10,1,id10290/zii-zlYDpGc/00002.wav,id10290/KacOkTDTi-g/00001.wav,0.6293520331382751
3933,10,1,id10290/zii-zlYDpGc/00002.wav,id10290/kKQpvHl21Cg/00001.wav,0.629676342010498
3934,10,0,id10290/zii-zlYDpGc/00002.wav,id10302/K2_D_tFdAgY/00037.wav,0.04226873442530632
3935,10,0,id10290/zii-zlYDpGc/00002.wav,id10276/FDhJhEu0JUM/00007.wav,0.044782429933547974
3936,10,1,id10290/zii-zlYDpGc/00003.wav,id10290/HYiqXC0B3iY/00026.wav,0.6120489835739136
3937,10,1,id10290/zii-zlYDpGc/00003.wav,id10290/HYiqXC0B3iY/00014.wav,0.691260576248169
3938,10,0,id10290/zii-zlYDpGc/00003.wav,id10307/0nH78dDh0N0/00004.wav,-0.11198465526103973
3939,10,0,id10290/zii-zlYDpGc/00004.wav,id10300/7byARrJfhlI/00016.wav,0.11510372161865234
3940,10,1,id10290/zii-zlYDpGc/00005.wav,id10290/cIi74VD0LF0/00004.wav,0.4825602173805237
3941,10,0,id10290/zii-zlYDpGc/00005.wav,id10289/3g9CjhcNEWk/00004.wav,0.11913692206144333
3942,10,1,id10290/zii-zlYDpGc/00005.wav,id10290/A3QwQ3D35rc/00004.wav,0.5929586887359619
3943,10,1,id10290/zii-zlYDpGc/00006.wav,id10290/cIi74VD0LF0/00004.wav,0.5629719495773315
3944,10,1,id10290/zii-zlYDpGc/00007.wav,id10290/KacOkTDTi-g/00002.wav,0.5012395977973938
3945,10,0,id10290/gTbcgoYXWdU/00001.wav,id10305/gbTZ7k9e_Z0/00007.wav,0.14697331190109253
3946,10,1,id10290/gTbcgoYXWdU/00001.wav,id10290/kKQpvHl21Cg/00005.wav,0.6367160081863403
3947,10,1,id10290/gTbcgoYXWdU/00001.wav,id10290/dDnqp9503Mg/00010.wav,0.6274760365486145
3948,10,0,id10290/gTbcgoYXWdU/00002.wav,id10286/DPPq8w5ILrA/00012.wav,-0.011737422086298466
3949,10,1,id10290/gTbcgoYXWdU/00003.wav,id10290/T1y64qFjv3M/00003.wav,0.44314098358154297
3950,10,0,id10290/gTbcgoYXWdU/00003.wav,id10309/qFrRfhWombs/00002.wav,0.24109351634979248
3951,10,1,id10290/gTbcgoYXWdU/00003.wav,id10290/0bA1AJCGEOo/00003.wav,0.6038856506347656
3952,10,1,id10290/gTbcgoYXWdU/00004.wav,id10290/FAOLWl96MY0/00001.wav,0.6022548675537109
3953,10,1,id10290/gTbcgoYXWdU/00004.wav,id10290/dDnqp9503Mg/00006.wav,0.6672578454017639
3954,10,0,id10290/gTbcgoYXWdU/00004.wav,id10284/7yx9A0yzLYk/00017.wav,-0.006648499518632889
3955,10,1,id10290/gTbcgoYXWdU/00005.wav,id10290/A3QwQ3D35rc/00010.wav,0.6042518615722656
3956,10,0,id10290/gTbcgoYXWdU/00005.wav,id10280/XiKRlssBw2M/00002.wav,0.05172952637076378
3957,10,1,id10290/gTbcgoYXWdU/00005.wav,id10290/VYk_DxNl_T8/00001.wav,0.6292890310287476
3958,10,1,id10291/oLJhH76d0kU/00001.wav,id10291/d2Lasybvo7s/00009.wav,0.8082054257392883
3959,10,1,id10291/oLJhH76d0kU/00001.wav,id10291/TMCTm7GxiDE/00003.wav,0.7912564873695374
3960,10,1,id10291/oLJhH76d0kU/00002.wav,id10291/uiBjIKX_0l8/00002.wav,0.8253528475761414
3961,10,1,id10291/oLJhH76d0kU/00002.wav,id10291/4aLg_keiGHw/00008.wav,0.8269042372703552
3962,10,1,id10291/oLJhH76d0kU/00002.wav,id10291/TMCTm7GxiDE/00001.wav,0.7812790274620056
3963,10,1,id10291/oLJhH76d0kU/00003.wav,id10291/TMCTm7GxiDE/00005.wav,0.6158807873725891
3964,10,0,id10291/oLJhH76d0kU/00003.wav,id10278/x5dqrDlwxR4/00006.wav,0.002160964533686638
3965,10,1,id10291/oLJhH76d0kU/00004.wav,id10291/iPZGPcrYIZs/00002.wav,0.627900242805481
3966,10,0,id10291/oLJhH76d0kU/00004.wav,id10292/ETJd_jPboYc/00006.wav,-0.03373989462852478
3967,10,1,id10291/oLJhH76d0kU/00005.wav,id10291/d2Lasybvo7s/00008.wav,0.7716163396835327
3968,10,1,id10291/oLJhH76d0kU/00005.wav,id10291/oLJhH76d0kU/00001.wav,0.8369652628898621
3969,10,0,id10291/oLJhH76d0kU/00005.wav,id10309/qFrRfhWombs/00011.wav,0.06462612748146057
3970,10,0,id10291/0kSotQgmwoI/00001.wav,id10280/v0Q-VyO4TjI/00011.wav,0.19500702619552612
3971,10,1,id10291/0kSotQgmwoI/00001.wav,id10291/4aLg_keiGHw/00001.wav,0.7104141712188721
3972,10,0,id10291/0kSotQgmwoI/00001.wav,id10281/qBTOwaSOS-M/00001.wav,0.02356937900185585
3973,10,1,id10291/0kSotQgmwoI/00001.wav,id10291/uiBjIKX_0l8/00002.wav,0.6874530911445618
3974,10,0,id10291/3q0vhiAP7i8/00001.wav,id10271/zWyD72sHVwA/00001.wav,0.0313931480050087
3975,10,1,id10291/3q0vhiAP7i8/00001.wav,id10291/TMCTm7GxiDE/00005.wav,0.48711249232292175
3976,10,1,id10291/3q0vhiAP7i8/00001.wav,id10291/iPZGPcrYIZs/00003.wav,0.5503748655319214
3977,10,0,id10291/4aLg_keiGHw/00001.wav,id10307/0nH78dDh0N0/00011.wav,0.02965012937784195
3978,10,1,id10291/4aLg_keiGHw/00001.wav,id10291/aQ6uxeakacs/00002.wav,0.8770345449447632
3979,10,0,id10291/4aLg_keiGHw/00001.wav,id10278/iEAqbqZ7dDg/00010.wav,0.00637749582529068
3980,10,1,id10291/4aLg_keiGHw/00001.wav,id10291/oa10caYOOzk/00004.wav,0.7530491948127747
3981,10,0,id10291/4aLg_keiGHw/00001.wav,id10301/BVFTRGHuk3M/00003.wav,-0.02272101305425167
3982,10,1,id10291/4aLg_keiGHw/00002.wav,id10291/aQ6uxeakacs/00002.wav,0.6967661380767822
3983,10,0,id10291/4aLg_keiGHw/00002.wav,id10298/DWT9P35cXT4/00007.wav,-0.00833952147513628
3984,10,1,id10291/4aLg_keiGHw/00003.wav,id10291/EX6SP5_i96o/00002.wav,0.7864407300949097
3985,10,1,id10291/4aLg_keiGHw/00003.wav,id10291/aQ6uxeakacs/00001.wav,0.8229844570159912
3986,10,1,id10291/4aLg_keiGHw/00004.wav,id10291/4aLg_keiGHw/00001.wav,0.8425777554512024
3987,10,0,id10291/4aLg_keiGHw/00004.wav,id10293/k1jiAINXHRI/00008.wav,-0.012097273953258991
3988,10,1,id10291/4aLg_keiGHw/00005.wav,id10291/iPZGPcrYIZs/00002.wav,0.7612965106964111
3989,10,1,id10291/4aLg_keiGHw/00005.wav,id10291/TMCTm7GxiDE/00007.wav,0.7240322828292847
3990,10,1,id10291/4aLg_keiGHw/00005.wav,id10291/TMCTm7GxiDE/00003.wav,0.7960560917854309
3991,10,1,id10291/4aLg_keiGHw/00006.wav,id10291/d2Lasybvo7s/00006.wav,0.802085280418396
3992,10,1,id10291/4aLg_keiGHw/00006.wav,id10291/4aLg_keiGHw/00001.wav,0.7965455055236816
3993,10,1,id10291/4aLg_keiGHw/00006.wav,id10291/d2Lasybvo7s/00002.wav,0.8315696120262146
3994,10,1,id10291/4aLg_keiGHw/00007.wav,id10291/EX6SP5_i96o/00002.wav,0.8139113187789917
3995,10,1,id10291/4aLg_keiGHw/00007.wav,id10291/kt4P4cyTpWQ/00008.wav,0.7047200202941895
3996,10,0,id10291/4aLg_keiGHw/00008.wav,id10280/d7S0qeo6EP0/00007.wav,0.10558474808931351
3997,10,1,id10291/4aLg_keiGHw/00008.wav,id10291/iPZGPcrYIZs/00002.wav,0.8044801950454712
3998,10,1,id10291/4aLg_keiGHw/00009.wav,id10291/oa10caYOOzk/00004.wav,0.8062080144882202
3999,10,1,id10291/4aLg_keiGHw/00009.wav,id10291/iPZGPcrYIZs/00005.wav,0.7672209739685059
4000,10,1,id10291/7lrVxsJOOZ4/00001.wav,id10291/iPZGPcrYIZs/00003.wav,0.7509344220161438
4001,10,0,id10291/7lrVxsJOOZ4/00001.wav,id10284/7yx9A0yzLYk/00007.wav,-0.04780217632651329
4002,10,1,id10291/7lrVxsJOOZ4/00001.wav,id10291/d2Lasybvo7s/00004.wav,0.7713620066642761
4003,10,1,id10291/7lrVxsJOOZ4/00002.wav,id10291/aQ6uxeakacs/00001.wav,0.6325926780700684
4004,10,1,id10291/7lrVxsJOOZ4/00002.wav,id10291/d2Lasybvo7s/00006.wav,0.6626895666122437
4005,10,1,id10291/7lrVxsJOOZ4/00002.wav,id10291/TMCTm7GxiDE/00005.wav,0.6937323808670044
4006,10,1,id10291/EX6SP5_i96o/00001.wav,id10291/oa10caYOOzk/00004.wav,0.6976802349090576
4007,10,0,id10291/EX6SP5_i96o/00001.wav,id10285/FUqAFZmZJ80/00019.wav,-0.07942797243595123
4008,10,1,id10291/EX6SP5_i96o/00002.wav,id10291/oa10caYOOzk/00004.wav,0.7590221166610718
4009,10,0,id10291/EX6SP5_i96o/00002.wav,id10282/XtwIcZPYN_8/00002.wav,0.2263973355293274
4010,10,1,id10291/EX6SP5_i96o/00002.wav,id10291/ibDSPLFJIu0/00002.wav,0.8239327073097229
4011,10,1,id10291/EX6SP5_i96o/00002.wav,id10291/aQ6uxeakacs/00002.wav,0.8327676057815552
4012,10,1,id10291/TMCTm7GxiDE/00001.wav,id10291/4aLg_keiGHw/00007.wav,0.7915624976158142
4013,10,1,id10291/TMCTm7GxiDE/00002.wav,id10291/d2Lasybvo7s/00004.wav,0.7194374799728394
4014,10,1,id10291/TMCTm7GxiDE/00002.wav,id10291/ibDSPLFJIu0/00001.wav,0.7299644351005554
4015,10,1,id10291/TMCTm7GxiDE/00002.wav,id10291/TMCTm7GxiDE/00005.wav,0.8455460071563721
4016,10,1,id10291/TMCTm7GxiDE/00003.wav,id10291/TMCTm7GxiDE/00010.wav,0.8825270533561707
4017,10,0,id10291/TMCTm7GxiDE/00003.wav,id10270/GWXujl-xAVM/00030.wav,-0.060326188802719116
4018,10,0,id10291/TMCTm7GxiDE/00003.wav,id10305/19OCRADWjgA/00011.wav,0.012114385142922401
4019,10,1,id10291/TMCTm7GxiDE/00003.wav,id10291/d2Lasybvo7s/00007.wav,0.8130818009376526
4020,10,0,id10291/TMCTm7GxiDE/00003.wav,id10302/2Er-cV85fc4/00025.wav,0.04453399032354355
4021,10,1,id10291/TMCTm7GxiDE/00004.wav,id10291/iPZGPcrYIZs/00006.wav,0.780086100101471
4022,10,1,id10291/TMCTm7GxiDE/00004.wav,id10291/TMCTm7GxiDE/00010.wav,0.8323030471801758
4023,10,1,id10291/TMCTm7GxiDE/00004.wav,id10291/TMCTm7GxiDE/00003.wav,0.861148476600647
4024,10,0,id10291/TMCTm7GxiDE/00005.wav,id10286/DPPq8w5ILrA/00009.wav,0.11260727047920227
4025,10,1,id10291/TMCTm7GxiDE/00005.wav,id10291/oa10caYOOzk/00004.wav,0.7752689719200134
4026,10,0,id10291/TMCTm7GxiDE/00005.wav,id10284/7yx9A0yzLYk/00036.wav,-0.0006529390811920166
4027,10,1,id10291/TMCTm7GxiDE/00006.wav,id10291/aQ6uxeakacs/00001.wav,0.7659982442855835
4028,10,1,id10291/TMCTm7GxiDE/00006.wav,id10291/98qWWArcL3Y/00001.wav,0.8360892534255981
4029,10,1,id10291/TMCTm7GxiDE/00008.wav,id10291/oLJhH76d0kU/00001.wav,0.6815385818481445
4030,10,1,id10291/TMCTm7GxiDE/00008.wav,id10291/uiBjIKX_0l8/00002.wav,0.6983774900436401
4031,10,0,id10291/TMCTm7GxiDE/00008.wav,id10272/olePnztkm6U/00007.wav,0.034250833094120026
4032,10,1,id10291/TMCTm7GxiDE/00008.wav,id10291/TMCTm7GxiDE/00007.wav,0.809286892414093
4033,10,0,id10291/TMCTm7GxiDE/00009.wav,id10289/VIELknoQMyo/00002.wav,-0.044651441276073456
4034,10,1,id10291/TMCTm7GxiDE/00009.wav,id10291/4aLg_keiGHw/00008.wav,0.7455902695655823
4035,10,1,id10291/TMCTm7GxiDE/00009.wav,id10291/d2Lasybvo7s/00003.wav,0.7487190961837769
4036,10,1,id10291/TMCTm7GxiDE/00010.wav,id10291/aQ6uxeakacs/00001.wav,0.8300840258598328
4037,10,1,id10291/TMCTm7GxiDE/00010.wav,id10291/iPZGPcrYIZs/00006.wav,0.7691680192947388
4038,10,1,id10291/TMCTm7GxiDE/00010.wav,id10291/oa10caYOOzk/00004.wav,0.755427896976471
4039,10,1,id10291/TMCTm7GxiDE/00010.wav,id10291/uiBjIKX_0l8/00002.wav,0.74859219789505
4040,10,1,id10291/aQ6uxeakacs/00001.wav,id10291/TMCTm7GxiDE/00007.wav,0.7902851104736328
4041,10,0,id10291/aQ6uxeakacs/00001.wav,id10300/fAe7DXqrZls/00008.wav,-0.04944434389472008
4042,10,1,id10291/aQ6uxeakacs/00001.wav,id10291/d2Lasybvo7s/00002.wav,0.886870265007019
4043,10,0,id10291/aQ6uxeakacs/00001.wav,id10276/HrA2BLcLApA/00015.wav,-0.00918545201420784
4044,10,1,id10291/aQ6uxeakacs/00001.wav,id10291/d2Lasybvo7s/00006.wav,0.8794611692428589
4045,10,0,id10291/aQ6uxeakacs/00001.wav,id10272/olePnztkm6U/00004.wav,-0.017185546457767487
4046,10,0,id10291/aQ6uxeakacs/00002.wav,id10279/PQHz4fGHPK8/00003.wav,0.10231121629476547
4047,10,1,id10291/aQ6uxeakacs/00002.wav,id10291/aQ6uxeakacs/00001.wav,0.8939034938812256
4048,10,1,id10291/aQ6uxeakacs/00003.wav,id10291/98qWWArcL3Y/00001.wav,0.5931569933891296
4049,10,1,id10291/d2Lasybvo7s/00001.wav,id10291/aQ6uxeakacs/00002.wav,0.8395437002182007
4050,10,1,id10291/d2Lasybvo7s/00001.wav,id10291/d2Lasybvo7s/00003.wav,0.8150957226753235
4051,10,1,id10291/d2Lasybvo7s/00002.wav,id10291/98qWWArcL3Y/00001.wav,0.8084484338760376
4052,10,0,id10291/d2Lasybvo7s/00002.wav,id10300/7byARrJfhlI/00007.wav,0.004951924085617065
4053,10,1,id10291/d2Lasybvo7s/00003.wav,id10291/d2Lasybvo7s/00004.wav,0.8459312915802002
4054,10,1,id10291/d2Lasybvo7s/00004.wav,id10291/TMCTm7GxiDE/00003.wav,0.8244614005088806
4055,10,1,id10291/d2Lasybvo7s/00004.wav,id10291/uiBjIKX_0l8/00003.wav,0.8707535266876221
4056,10,0,id10291/d2Lasybvo7s/00005.wav,id10302/2Er-cV85fc4/00020.wav,0.046022675931453705
4057,10,1,id10291/d2Lasybvo7s/00005.wav,id10291/TMCTm7GxiDE/00001.wav,0.8242482542991638
4058,10,1,id10291/d2Lasybvo7s/00005.wav,id10291/uiBjIKX_0l8/00003.wav,0.8993377089500427
4059,10,1,id10291/d2Lasybvo7s/00005.wav,id10291/4aLg_keiGHw/00001.wav,0.8879148960113525
4060,10,1,id10291/d2Lasybvo7s/00006.wav,id10291/d2Lasybvo7s/00005.wav,0.867668092250824
4061,10,0,id10291/d2Lasybvo7s/00006.wav,id10302/K2_D_tFdAgY/00038.wav,-0.021381070837378502
4062,10,1,id10291/d2Lasybvo7s/00006.wav,id10291/oa10caYOOzk/00001.wav,0.7701857089996338
4063,10,0,id10291/d2Lasybvo7s/00006.wav,id10307/f8Ms66atECE/00011.wav,0.11893356591463089
4064,10,1,id10291/d2Lasybvo7s/00006.wav,id10291/d2Lasybvo7s/00008.wav,0.9132974147796631
4065,10,1,id10291/d2Lasybvo7s/00006.wav,id10291/TMCTm7GxiDE/00007.wav,0.8374599814414978
4066,10,1,id10291/d2Lasybvo7s/00008.wav,id10291/98qWWArcL3Y/00004.wav,0.7553986310958862
4067,10,1,id10291/d2Lasybvo7s/00008.wav,id10291/uiBjIKX_0l8/00002.wav,0.8854588270187378
4068,10,1,id10291/d2Lasybvo7s/00008.wav,id10291/d2Lasybvo7s/00009.wav,0.8943341970443726
4069,10,0,id10291/d2Lasybvo7s/00008.wav,id10304/o9bD_E99Jpg/00009.wav,0.01863062009215355
4070,10,1,id10291/d2Lasybvo7s/00009.wav,id10291/4aLg_keiGHw/00007.wav,0.8640722036361694
4071,10,1,id10291/d2Lasybvo7s/00009.wav,id10291/4aLg_keiGHw/00001.wav,0.8841889500617981
4072,10,1,id10291/d2Lasybvo7s/00010.wav,id10291/TMCTm7GxiDE/00005.wav,0.538244366645813
4073,10,1,id10291/d2Lasybvo7s/00010.wav,id10291/iPZGPcrYIZs/00006.wav,0.5130232572555542
4074,10,1,id10291/d2Lasybvo7s/00010.wav,id10291/uiBjIKX_0l8/00002.wav,0.7528687715530396
